"discourse","annotator","predicate","rating","embedding","modal_type","factive","genre"
"SWBD-373","A1MJVTR0PCKBWW","think",0,"negation","none","no","SWBD"
"SWBD-373","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-376","A1GXFMAC759VRM","think",-2,"negation","none","no","SWBD"
"SWBD-376","A2EOOF9D135HQ1","think",2,"negation","none","no","SWBD"
"SWBD-376","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-376","AR1IWBDA7MC86","think",-2,"negation","none","no","SWBD"
"SWBD-376","A2WCXJZEXXR60A","think",-2,"negation","none","no","SWBD"
"SWBD-376","A3F6SDO4GYBE4Y","think",-2,"negation","none","no","SWBD"
"SWBD-376","ANV8C2DATCAPB","think",-2,"negation","none","no","SWBD"
"SWBD-376","A10ECDDI2BYH3K","think",0,"negation","none","no","SWBD"
"SWBD-376","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-376","A3GLMBZSG3VU4P","think",-2,"negation","none","no","SWBD"
"SWBD-377","A3F6SDO4GYBE4Y","think",-1,"negation","none","no","SWBD"
"SWBD-377","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-377","A1GXFMAC759VRM","think",-2,"negation","none","no","SWBD"
"SWBD-377","APGX2WZ59OWDN","think",-2,"negation","none","no","SWBD"
"SWBD-377","A147F5PJTHOB8A","think",0,"negation","none","no","SWBD"
"SWBD-377","A2WCXJZEXXR60A","think",-1,"negation","none","no","SWBD"
"SWBD-377","A2EOOF9D135HQ1","think",3,"negation","none","no","SWBD"
"SWBD-377","AR1IWBDA7MC86","think",-1,"negation","none","no","SWBD"
"SWBD-378","A28HB7240OFGEW","guess",2,"negation","none","no","SWBD"
"SWBD-378","A2CF2BD4Q0ZDJN","guess",-1,"negation","none","no","SWBD"
"SWBD-378","A1MJVTR0PCKBWW","guess",0,"negation","none","no","SWBD"
"SWBD-378","AR1IWBDA7MC86","guess",-2,"negation","none","no","SWBD"
"SWBD-378","A147F5PJTHOB8A","guess",-2,"negation","none","no","SWBD"
"SWBD-378","ATF7HBD1TFI2U","guess",0,"negation","none","no","SWBD"
"SWBD-378","A2EOOF9D135HQ1","guess",-1,"negation","none","no","SWBD"
"SWBD-378","APR6H3HAOE9OU","guess",-1,"negation","none","no","SWBD"
"SWBD-378","A1GRPIBHW72HDU","guess",-1,"negation","none","no","SWBD"
"SWBD-378","A28LARVABNF9BX","guess",3,"negation","none","no","SWBD"
"SWBD-379","A39GADIK8RLMVC","think",-3,"negation","none","no","SWBD"
"SWBD-379","A1GXFMAC759VRM","think",-2,"negation","none","no","SWBD"
"SWBD-379","A18LPAFMK1B06K","think",-1,"negation","none","no","SWBD"
"SWBD-379","A27SMEOPKV84VI","think",-1,"negation","none","no","SWBD"
"SWBD-379","A2AMQX0BQZXG9N","think",-3,"negation","none","no","SWBD"
"SWBD-379","ASI2B6A3Y556Z","think",-2,"negation","none","no","SWBD"
"SWBD-379","A1945USNZHTROX","think",2,"negation","none","no","SWBD"
"SWBD-379","A5EU1AQJNC7F2","think",-3,"negation","none","no","SWBD"
"SWBD-38","A2AMQX0BQZXG9N","think",2,"modal","EP","no","SWBD"
"SWBD-38","A1MJVTR0PCKBWW","think",0,"modal","EP","no","SWBD"
"SWBD-38","A27SMEOPKV84VI","think",0,"modal","EP","no","SWBD"
"SWBD-38","A1945USNZHTROX","think",3,"modal","EP","no","SWBD"
"SWBD-38","A1HN4550TIXQBZ","think",3,"modal","EP","no","SWBD"
"SWBD-38","A1EQ2HDHF2WWSY","think",2,"modal","EP","no","SWBD"
"SWBD-38","A18LPAFMK1B06K","think",1,"modal","EP","no","SWBD"
"SWBD-38","AR1IWBDA7MC86","think",0,"modal","EP","no","SWBD"
"SWBD-38","A1GXFMAC759VRM","think",2,"modal","EP","no","SWBD"
"SWBD-38","A125KW9P18V5Z1","think",-1,"modal","EP","no","SWBD"
"SWBD-38","A39GADIK8RLMVC","think",3,"modal","EP","no","SWBD"
"SWBD-380","A1GXFMAC759VRM","think",0,"negation","none","no","SWBD"
"SWBD-380","A27SMEOPKV84VI","think",2,"negation","none","no","SWBD"
"SWBD-380","ASI2B6A3Y556Z","think",2,"negation","none","no","SWBD"
"SWBD-380","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-380","A2EOOF9D135HQ1","think",2,"negation","none","no","SWBD"
"SWBD-380","A214HWAW1PYWO8","think",-3,"negation","none","no","SWBD"
"SWBD-380","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-380","AXJ1PE87PD0KK","think",0,"negation","none","no","SWBD"
"SWBD-381","A1MJVTR0PCKBWW","think",-2,"negation","none","no","SWBD"
"SWBD-381","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-381","A125KW9P18V5Z1","think",-2,"negation","none","no","SWBD"
"SWBD-381","A2AMQX0BQZXG9N","think",-3,"negation","none","no","SWBD"
"SWBD-381","A27SMEOPKV84VI","think",-2,"negation","none","no","SWBD"
"SWBD-381","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-381","AR1IWBDA7MC86","think",-2,"negation","none","no","SWBD"
"SWBD-381","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-381","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-381","A1EQ2HDHF2WWSY","think",-2,"negation","none","no","SWBD"
"SWBD-381","A1HN4550TIXQBZ","think",-3,"negation","none","no","SWBD"
"SWBD-382","AVI7K876BV3QL","know",3,"negation","none","yes","SWBD"
"SWBD-382","A1MJVTR0PCKBWW","know",0,"negation","none","yes","SWBD"
"SWBD-382","A2WCXJZEXXR60A","know",3,"negation","none","yes","SWBD"
"SWBD-382","A1GXFMAC759VRM","know",3,"negation","none","yes","SWBD"
"SWBD-382","A1K0S514CEY1UG","know",3,"negation","none","yes","SWBD"
"SWBD-382","A2AMQX0BQZXG9N","know",3,"negation","none","yes","SWBD"
"SWBD-382","AFN5VMMGYPF1I","know",0,"negation","none","yes","SWBD"
"SWBD-382","ATOPSQ6JDYZ6H","know",3,"negation","none","yes","SWBD"
"SWBD-382","A5EU1AQJNC7F2","know",2,"negation","none","yes","SWBD"
"SWBD-382","A2JP9IKRHNLRPI","know",2,"negation","none","yes","SWBD"
"SWBD-383","A1945USNZHTROX","think",-3,"negation","none","no","SWBD"
"SWBD-383","A3U761PEG7MFKT","think",-2,"negation","none","no","SWBD"
"SWBD-383","A1F1OZ54G177D8","think",-2,"negation","none","no","SWBD"
"SWBD-383","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-383","A125KW9P18V5Z1","think",-2,"negation","none","no","SWBD"
"SWBD-383","A4J4GGMKJ68L0","think",-2,"negation","none","no","SWBD"
"SWBD-383","A28FMRMS9TMEOZ","think",1,"negation","none","no","SWBD"
"SWBD-383","A0017268R9SKD8U2Y3F","think",-3,"negation","none","no","SWBD"
"SWBD-383","A18LPAFMK1B06K","think",-2,"negation","none","no","SWBD"
"SWBD-383","A1EQ2HDHF2WWSY","think",-2,"negation","none","no","SWBD"
"SWBD-384","A05977571SZ38O16ESGP8","know",-1,"negation","none","yes","SWBD"
"SWBD-384","AR1IWBDA7MC86","know",0,"negation","none","yes","SWBD"
"SWBD-384","AAASQIW3J32OL","know",0,"negation","none","yes","SWBD"
"SWBD-384","ASI2B6A3Y556Z","know",0,"negation","none","yes","SWBD"
"SWBD-384","A1SLM4JRDIM430","know",-2,"negation","none","yes","SWBD"
"SWBD-384","A1945USNZHTROX","know",-3,"negation","none","yes","SWBD"
"SWBD-384","APGX2WZ59OWDN","know",2,"negation","none","yes","SWBD"
"SWBD-384","AC5UD8N187QD6","know",1,"negation","none","yes","SWBD"
"SWBD-385","A28HB7240OFGEW","think",-2,"negation","none","no","SWBD"
"SWBD-385","A1GXFMAC759VRM","think",-3,"negation","none","no","SWBD"
"SWBD-385","A12723JDRPT207","think",-2,"negation","none","no","SWBD"
"SWBD-385","A2UNSF09FWX9S8","think",-1,"negation","none","no","SWBD"
"SWBD-385","AULU4VSUPO1CW","think",2,"negation","none","no","SWBD"
"SWBD-385","A9HQ3E0F2AGVO","think",2,"negation","none","no","SWBD"
"SWBD-385","A1KFUXSVGSHL5Z","think",-3,"negation","none","no","SWBD"
"SWBD-385","A2EOOF9D135HQ1","think",-2,"negation","none","no","SWBD"
"SWBD-385","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-385","A2YGAEODJ5SSF6","think",0,"negation","none","no","SWBD"
"SWBD-385","A1F9KLZGHE9DTA","think",-3,"negation","none","no","SWBD"
"SWBD-385","A2P065E9CYMYJL","think",1,"negation","none","no","SWBD"
"SWBD-386","A1MJHGH55K3O0","think",-2,"negation","none","no","SWBD"
"SWBD-386","APITQRRX2PADB","think",-2,"negation","none","no","SWBD"
"SWBD-386","A125KW9P18V5Z1","think",-3,"negation","none","no","SWBD"
"SWBD-386","A27SMEOPKV84VI","think",-2,"negation","none","no","SWBD"
"SWBD-386","A1MJVTR0PCKBWW","think",0,"negation","none","no","SWBD"
"SWBD-386","A24LC97AU3QC7G","think",-1,"negation","none","no","SWBD"
"SWBD-386","A39GADIK8RLMVC","think",-2,"negation","none","no","SWBD"
"SWBD-386","ASI2B6A3Y556Z","think",-2,"negation","none","no","SWBD"
"SWBD-386","A214HWAW1PYWO8","think",-2,"negation","none","no","SWBD"
"SWBD-386","A110KENBXU7SUJ","think",-2,"negation","none","no","SWBD"
"SWBD-387","A2RBF3IIJP15IH","know",0,"negation","none","yes","SWBD"
"SWBD-387","A2JP9IKRHNLRPI","know",0,"negation","none","yes","SWBD"
"SWBD-387","APGX2WZ59OWDN","know",2,"negation","none","yes","SWBD"
"SWBD-387","AA4KKLIU4C3NY","know",-2,"negation","none","yes","SWBD"
"SWBD-387","A1AQQFJAF8CI4H","know",0,"negation","none","yes","SWBD"
"SWBD-387","A1MJVTR0PCKBWW","know",0,"negation","none","yes","SWBD"
"SWBD-387","A1GXFMAC759VRM","know",3,"negation","none","yes","SWBD"
"SWBD-387","A27SMEOPKV84VI","know",-3,"negation","none","yes","SWBD"
"SWBD-387","ALZVG5501Y5IX","know",2,"negation","none","yes","SWBD"
"SWBD-387","A36SM7QM8OK3H6","know",0,"negation","none","yes","SWBD"
"SWBD-387","A2P065E9CYMYJL","know",-2,"negation","none","yes","SWBD"
"SWBD-387","A27MJOV91GA8R3","know",3,"negation","none","yes","SWBD"
"SWBD-388","AOTCPS24JM5DQ","think",1,"negation","none","no","SWBD"
"SWBD-388","A1GXFMAC759VRM","think",3,"negation","none","no","SWBD"
"SWBD-388","AJRY9ALX8069Y","think",-2,"negation","none","no","SWBD"
"SWBD-388","AC5UD8N187QD6","think",1,"negation","none","no","SWBD"
"SWBD-388","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-388","A3QNMUHAFAJRQO","think",1,"negation","none","no","SWBD"
"SWBD-388","A1RVMADIZE3BXK","think",2,"negation","none","no","SWBD"
"SWBD-388","AXKTYKCT9NGHS","think",1,"negation","none","no","SWBD"
"SWBD-388","A360G5G0DVWU7X","think",3,"negation","none","no","SWBD"
"SWBD-388","A16UAN46CNIRHY","think",3,"negation","none","no","SWBD"
"SWBD-388","A256FHXGSY0E5D","think",0,"negation","none","no","SWBD"
"SWBD-389","A2GB0RI43KU4Z","think",2,"negation","none","no","SWBD"
"SWBD-389","A2FYQIZWV2UJHS","think",-3,"negation","none","no","SWBD"
"SWBD-389","A1MJVTR0PCKBWW","think",-3,"negation","none","no","SWBD"
"SWBD-389","A2WCXJZEXXR60A","think",-2,"negation","none","no","SWBD"
"SWBD-389","A39GADIK8RLMVC","think",-3,"negation","none","no","SWBD"
"SWBD-389","APGX2WZ59OWDN","think",2,"negation","none","no","SWBD"
"SWBD-389","A1HKCTDOTL6C9I","think",-3,"negation","none","no","SWBD"
"SWBD-389","A4IH4CO046EV3","think",-3,"negation","none","no","SWBD"
"SWBD-389","ATGUAXNWCW8NI","think",-2,"negation","none","no","SWBD"
"SWBD-389","A1UH396UOK0X9Z","think",-3,"negation","none","no","SWBD"
"SWBD-39","A39GADIK8RLMVC","see",2,"conditional","AB","yes","SWBD"
"SWBD-39","A239EUWY6SNDEZ","see",0,"conditional","AB","yes","SWBD"
"SWBD-39","A1GXFMAC759VRM","see",1,"conditional","AB","yes","SWBD"
"SWBD-39","AZGBKAM5JUV5A","see",3,"conditional","AB","yes","SWBD"
"SWBD-39","A1945USNZHTROX","see",0,"conditional","AB","yes","SWBD"
"SWBD-39","A110KENBXU7SUJ","see",1,"conditional","AB","yes","SWBD"
"SWBD-39","A18LPAFMK1B06K","see",0,"conditional","AB","yes","SWBD"
"SWBD-39","A11S43P3WNLIZD","see",1,"conditional","AB","yes","SWBD"
"SWBD-39","A3OXRDSUN9F10I","see",3,"conditional","AB","yes","SWBD"
"SWBD-39","A2IKPU88PDQTMF","see",2,"conditional","AB","yes","SWBD"
"SWBD-390","AAASQIW3J32OL","think",3,"question","none","no","SWBD"
"SWBD-390","ANV8C2DATCAPB","think",2,"question","none","no","SWBD"
"SWBD-390","A1X14SEMW60XVP","think",2,"question","none","no","SWBD"
"SWBD-390","A2IQ0QCTQ3KWLT","think",-2,"question","none","no","SWBD"
"SWBD-390","A2EOOF9D135HQ1","think",2,"question","none","no","SWBD"
"SWBD-390","A28HB7240OFGEW","think",1,"question","none","no","SWBD"
"SWBD-390","A22ON3MIIG0IJA","think",2,"question","none","no","SWBD"
"SWBD-390","A3F6SDO4GYBE4Y","think",0,"question","none","no","SWBD"
"SWBD-390","A359ETX78LN74M","think",1,"question","none","no","SWBD"
"SWBD-390","A1GXFMAC759VRM","think",1,"question","none","no","SWBD"
"SWBD-390","A2JP9IKRHNLRPI","think",2,"question","none","no","SWBD"
"SWBD-390","A110KENBXU7SUJ","think",1,"question","none","no","SWBD"
"SWBD-391","A1EQ2HDHF2WWSY","think",0,"question","none","no","SWBD"
"SWBD-391","AR1IWBDA7MC86","think",0,"question","none","no","SWBD"
"SWBD-391","A214HWAW1PYWO8","think",0,"question","none","no","SWBD"
"SWBD-391","A1GXFMAC759VRM","think",0,"question","none","no","SWBD"
"SWBD-391","A320QA9HJFUOZO","think",0,"question","none","no","SWBD"
"SWBD-391","A36SM7QM8OK3H6","think",0,"question","none","no","SWBD"
"SWBD-391","A18LPAFMK1B06K","think",0,"question","none","no","SWBD"
"SWBD-391","A2WCXJZEXXR60A","think",0,"question","none","no","SWBD"
"SWBD-391","A3VVR8NR3ED04C","think",0,"question","none","no","SWBD"
"SWBD-392","APGX2WZ59OWDN","mean",1,"question","none","no","SWBD"
"SWBD-392","AR1IWBDA7MC86","mean",-2,"question","none","no","SWBD"
"SWBD-392","A110KENBXU7SUJ","mean",-2,"question","none","no","SWBD"
"SWBD-392","A2EOOF9D135HQ1","mean",0,"question","none","no","SWBD"
"SWBD-392","A05977571SZ38O16ESGP8","mean",-2,"question","none","no","SWBD"
"SWBD-392","A2B6WQG0A9CKXQ","mean",0,"question","none","no","SWBD"
"SWBD-392","A2G7N0X0PNX0EE","mean",0,"question","none","no","SWBD"
"SWBD-392","A3TOUB8313BPVS","mean",-1,"question","none","no","SWBD"
"SWBD-393","A10YS8AVLQWUZZ","think",1,"question","none","no","SWBD"
"SWBD-393","APGX2WZ59OWDN","think",1,"question","none","no","SWBD"
"SWBD-393","A321YWMP74ULKH","think",-2,"question","none","no","SWBD"
"SWBD-393","A39GADIK8RLMVC","think",2,"question","none","no","SWBD"
"SWBD-393","A3U761PEG7MFKT","think",1,"question","none","no","SWBD"
"SWBD-393","A3GLMBZSG3VU4P","think",1,"question","none","no","SWBD"
"SWBD-393","A1EQ2HDHF2WWSY","think",-2,"question","none","no","SWBD"
"SWBD-393","A2EOOF9D135HQ1","think",2,"question","none","no","SWBD"
"SWBD-394","A1GXFMAC759VRM","think",-1,"question","none","no","SWBD"
"SWBD-394","A5EU1AQJNC7F2","think",-1,"question","none","no","SWBD"
"SWBD-394","AFU00NU09CFXE","think",-2,"question","none","no","SWBD"
"SWBD-394","A1MJVTR0PCKBWW","think",-3,"question","none","no","SWBD"
"SWBD-394","AFN5VMMGYPF1I","think",-2,"question","none","no","SWBD"
"SWBD-394","A2JP9IKRHNLRPI","think",-2,"question","none","no","SWBD"
"SWBD-394","APGX2WZ59OWDN","think",-1,"question","none","no","SWBD"
"SWBD-394","A1F9KLZGHE9DTA","think",-2,"question","none","no","SWBD"
"SWBD-394","AAASQIW3J32OL","think",0,"question","none","no","SWBD"
"SWBD-394","A2WCXJZEXXR60A","think",0,"question","none","no","SWBD"
"SWBD-394","ASI2B6A3Y556Z","think",-1,"question","none","no","SWBD"
"SWBD-395","A1FUR4UJ0S46W6","think",0,"question","none","no","SWBD"
"SWBD-395","A2AMQX0BQZXG9N","think",0,"question","none","no","SWBD"
"SWBD-395","AVI7K876BV3QL","think",1,"question","none","no","SWBD"
"SWBD-395","A1GXFMAC759VRM","think",0,"question","none","no","SWBD"
"SWBD-395","A3F6SDO4GYBE4Y","think",0,"question","none","no","SWBD"
"SWBD-395","A1MJVTR0PCKBWW","think",1,"question","none","no","SWBD"
"SWBD-395","A2JP9IKRHNLRPI","think",0,"question","none","no","SWBD"
"SWBD-395","A2KH6VYX26L4HT","think",1,"question","none","no","SWBD"
"SWBD-395","AC5UD8N187QD6","think",0,"question","none","no","SWBD"
"SWBD-395","A5EU1AQJNC7F2","think",0,"question","none","no","SWBD"
"SWBD-395","ASI2B6A3Y556Z","think",0,"question","none","no","SWBD"
"SWBD-396","A3VVR8NR3ED04C","think",0,"question","none","no","SWBD"
"SWBD-396","A320QA9HJFUOZO","think",0,"question","none","no","SWBD"
"SWBD-396","A3GM78FCDY293T","think",0,"question","none","no","SWBD"
"SWBD-396","A27SMEOPKV84VI","think",0,"question","none","no","SWBD"
"SWBD-396","A1GXFMAC759VRM","think",1,"question","none","no","SWBD"
"SWBD-396","AR1IWBDA7MC86","think",0,"question","none","no","SWBD"
"SWBD-396","A1EQ2HDHF2WWSY","think",0,"question","none","no","SWBD"
"SWBD-396","A05977571SZ38O16ESGP8","think",0,"question","none","no","SWBD"
"SWBD-396","A18LPAFMK1B06K","think",0,"question","none","no","SWBD"
"SWBD-396","A2P065E9CYMYJL","think",0,"question","none","no","SWBD"
"SWBD-396","AFUX7IUQOE0NA","think",0,"question","none","no","SWBD"
"SWBD-397","APGX2WZ59OWDN","think",0,"question","none","no","SWBD"
"SWBD-397","A36SM7QM8OK3H6","think",0,"question","none","no","SWBD"
"SWBD-397","A1MJHGH55K3O0","think",0,"question","none","no","SWBD"
"SWBD-397","A2AMQX0BQZXG9N","think",0,"question","none","no","SWBD"
"SWBD-397","AY9ZVK32I1P1L","think",0,"question","none","no","SWBD"
"SWBD-397","A3VVR8NR3ED04C","think",0,"question","none","no","SWBD"
"SWBD-397","A320QA9HJFUOZO","think",0,"question","none","no","SWBD"
"SWBD-397","A1EQ2HDHF2WWSY","think",0,"question","none","no","SWBD"
"SWBD-398","A39GADIK8RLMVC","notice",3,"question","none","yes","SWBD"
"SWBD-398","A18LPAFMK1B06K","notice",1,"question","none","yes","SWBD"
"SWBD-398","AFN5VMMGYPF1I","notice",3,"question","none","yes","SWBD"
"SWBD-398","A1GXFMAC759VRM","notice",3,"question","none","yes","SWBD"
"SWBD-398","A2WCXJZEXXR60A","notice",2,"question","none","yes","SWBD"
"SWBD-398","AJZZOD77TYA2X","notice",3,"question","none","yes","SWBD"
"SWBD-398","A1S6C6EN8MPKC3","notice",3,"question","none","yes","SWBD"
"SWBD-398","A2IGPW784OFV3D","notice",2,"question","none","yes","SWBD"
"SWBD-399","A2WCXJZEXXR60A","know",3,"question","none","yes","SWBD"
"SWBD-399","A2ZRF4I5RTKN7G","know",3,"question","none","yes","SWBD"
"SWBD-399","AM8OWAW9TUVLN","know",3,"question","none","yes","SWBD"
"SWBD-399","A1IBVWKNX3OKK7","know",3,"question","none","yes","SWBD"
"SWBD-399","A2EOOF9D135HQ1","know",-3,"question","none","yes","SWBD"
"SWBD-399","A2P065E9CYMYJL","know",1,"question","none","yes","SWBD"
"SWBD-399","A6B8DOH3KV5SL","know",3,"question","none","yes","SWBD"
"SWBD-399","A1GXFMAC759VRM","know",3,"question","none","yes","SWBD"
"SWBD-4","AFUX7IUQOE0NA","know",-1,"conditional","none","yes","SWBD"
"SWBD-4","A18LPAFMK1B06K","know",1,"conditional","none","yes","SWBD"
"SWBD-4","A1EQ2HDHF2WWSY","know",2,"conditional","none","yes","SWBD"
"SWBD-4","A27SMEOPKV84VI","know",1,"conditional","none","yes","SWBD"
"SWBD-4","A320QA9HJFUOZO","know",1,"conditional","none","yes","SWBD"
"SWBD-4","AR1IWBDA7MC86","know",2,"conditional","none","yes","SWBD"
"SWBD-4","A05977571SZ38O16ESGP8","know",1,"conditional","none","yes","SWBD"
"SWBD-4","A3GM78FCDY293T","know",2,"conditional","none","yes","SWBD"
"SWBD-4","A2P065E9CYMYJL","know",0,"conditional","none","yes","SWBD"
"SWBD-4","A1GXFMAC759VRM","know",3,"conditional","none","yes","SWBD"
"SWBD-4","A3VVR8NR3ED04C","know",2,"conditional","none","yes","SWBD"
"SWBD-40","A2CJYS92WX7HN6","guarantee",-2,"negation","AB","no","SWBD"
"SWBD-40","A3IJTM1XM7FE15","guarantee",-1,"negation","AB","no","SWBD"
"SWBD-40","AIXIAGX87039O","guarantee",0,"negation","AB","no","SWBD"
"SWBD-40","A16SAB417Y96G4","guarantee",-2,"negation","AB","no","SWBD"
"SWBD-40","A110KENBXU7SUJ","guarantee",-2,"negation","AB","no","SWBD"
"SWBD-40","A18LPAFMK1B06K","guarantee",-1,"negation","AB","no","SWBD"
"SWBD-40","A38DXFI1TZA295","guarantee",1,"negation","AB","no","SWBD"
"SWBD-40","A1GXFMAC759VRM","guarantee",0,"negation","AB","no","SWBD"
"SWBD-40","A1945USNZHTROX","guarantee",-3,"negation","AB","no","SWBD"
"SWBD-400","AVI7K876BV3QL","think",0,"question","none","no","SWBD"
"SWBD-400","A2AMQX0BQZXG9N","think",0,"question","none","no","SWBD"
"SWBD-400","A2JP9IKRHNLRPI","think",0,"question","none","no","SWBD"
"SWBD-400","A1MJVTR0PCKBWW","think",0,"question","none","no","SWBD"
"SWBD-400","ATOPSQ6JDYZ6H","think",0,"question","none","no","SWBD"
"SWBD-400","AFN5VMMGYPF1I","think",0,"question","none","no","SWBD"
"SWBD-400","A5EU1AQJNC7F2","think",0,"question","none","no","SWBD"
"SWBD-400","A1K0S514CEY1UG","think",-2,"question","none","no","SWBD"
"SWBD-400","A2WCXJZEXXR60A","think",0,"question","none","no","SWBD"
"SWBD-400","A1GXFMAC759VRM","think",0,"question","none","no","SWBD"
"SWBD-401","A1GRPIBHW72HDU","know",3,"question","none","yes","SWBD"
"SWBD-401","A2CF2BD4Q0ZDJN","know",3,"question","none","yes","SWBD"
"SWBD-401","AR1IWBDA7MC86","know",3,"question","none","yes","SWBD"
"SWBD-401","A28LARVABNF9BX","know",3,"question","none","yes","SWBD"
"SWBD-401","APR6H3HAOE9OU","know",3,"question","none","yes","SWBD"
"SWBD-401","ATF7HBD1TFI2U","know",3,"question","none","yes","SWBD"
"SWBD-401","A147F5PJTHOB8A","know",3,"question","none","yes","SWBD"
"SWBD-401","A28HB7240OFGEW","know",3,"question","none","yes","SWBD"
"SWBD-401","A2EOOF9D135HQ1","know",3,"question","none","yes","SWBD"
"SWBD-401","A1MJVTR0PCKBWW","know",3,"question","none","yes","SWBD"
"SWBD-402","APGX2WZ59OWDN","know",2,"question","none","yes","SWBD"
"SWBD-402","A2EOOF9D135HQ1","know",2,"question","none","yes","SWBD"
"SWBD-402","A2G7N0X0PNX0EE","know",2,"question","none","yes","SWBD"
"SWBD-402","A2B6WQG0A9CKXQ","know",2,"question","none","yes","SWBD"
"SWBD-402","A110KENBXU7SUJ","know",3,"question","none","yes","SWBD"
"SWBD-402","A05977571SZ38O16ESGP8","know",-2,"question","none","yes","SWBD"
"SWBD-402","AR1IWBDA7MC86","know",2,"question","none","yes","SWBD"
"SWBD-402","A3TOUB8313BPVS","know",3,"question","none","yes","SWBD"
"SWBD-403","A1945USNZHTROX","think",3,"question","none","no","SWBD"
"SWBD-403","AC5UD8N187QD6","think",2,"question","none","no","SWBD"
"SWBD-403","A1SLM4JRDIM430","think",0,"question","none","no","SWBD"
"SWBD-403","A05977571SZ38O16ESGP8","think",0,"question","none","no","SWBD"
"SWBD-403","ASI2B6A3Y556Z","think",0,"question","none","no","SWBD"
"SWBD-403","AAASQIW3J32OL","think",0,"question","none","no","SWBD"
"SWBD-403","APGX2WZ59OWDN","think",0,"question","none","no","SWBD"
"SWBD-403","AR1IWBDA7MC86","think",0,"question","none","no","SWBD"
"SWBD-404","A1PZ1YZAQEXRSQ","feel",0,"question","none","no","SWBD"
"SWBD-404","A110KENBXU7SUJ","feel",0,"question","none","no","SWBD"
"SWBD-404","A10YS8AVLQWUZZ","feel",0,"question","none","no","SWBD"
"SWBD-404","A3F6SDO4GYBE4Y","feel",0,"question","none","no","SWBD"
"SWBD-404","A1945USNZHTROX","feel",0,"question","none","no","SWBD"
"SWBD-404","A3O7X46E3REM7I","feel",0,"question","none","no","SWBD"
"SWBD-404","A28HB7240OFGEW","feel",0,"question","none","no","SWBD"
"SWBD-404","A05977571SZ38O16ESGP8","feel",1,"question","none","no","SWBD"
"SWBD-404","A18LPAFMK1B06K","feel",1,"question","none","no","SWBD"
