sentence_id,sentence_text,wh_word,wh_lemma,wh_pos,wh_feats,wh_position,gap_position,gap_word,gap_lemma,gap_pos,linear_distance,deprel,deprel_subtype,enhanced_deps,num_enhanced_deps,intervening_clauses,direction
10151,She continues to help me when needed even if I have a service question.,when,when,ADV,PronType=Int,6,7,needed,need,VERB,1,advmod,NONE,7:advmod,1,0,forward
10152,Since I'm usually at work late Deb has stayed around to help me out when needed.,when,when,ADV,PronType=Int,16,17,needed,need,VERB,1,advmod,NONE,17:advmod,1,0,forward
10157,"Try their weekend ""tastings"" which you can learn about by getting on their weekly email list.",which,which,PRON,PronType=Rel,7,10,learn,learn,VERB,3,obl,NONE,5:ref,1,0,forward
10161,I go every other week for the shallac/gel manicure which is only $25 and it truly lasts 2 weeks!,which,which,PRON,PronType=Rel,12,15,$,$,SYM,3,nsubj,NONE,11:ref,1,0,forward
10181,"Hopless service, at the time of booking my car a lot was promised but delivered not even one tenth of what was promised.",what,what,PRON,PronType=Rel,22,20,tenth,tenth,NOUN,2,nmod,NONE,20:nmod:of;24:nsubj:pass,2,0,backward
10202,went in there and got my dog groomed came home to an uneven dog then took him back to get evened up what a mistake!,what,what,PRON,PronType=Int,23,25,mistake,mistake,NOUN,2,det:predet,predet,25:det:predet,1,0,forward
10203,she didnt even let me finish a sentence without insulting me and telling me how i should have said it!,how,how,ADV,PronType=Int,16,20,said,say,VERB,4,advmod,NONE,20:advmod,1,0,forward
10218,Someone else I found that said they could do it but wanted to charge me more and give me less warranty.,that,that,PRON,PronType=Rel,5,6,said,say,VERB,1,nsubj,NONE,1:ref,1,0,forward
10242,We were very happy how clean looked our windows.,how,how,ADV,PronType=Int,5,6,clean,clean,ADJ,1,advmod,NONE,6:advmod,1,0,forward
10253,I have gone there time and time again whenever I need to get my hair done or when I want a haircut.,whenever,whenever,ADV,PronType=Rel,9,3,gone,go,VERB,6,advmod,NONE,3:advmod;11:advmod,2,1,backward
10253,I have gone there time and time again whenever I need to get my hair done or when I want a haircut.,when,when,ADV,PronType=Int,18,20,want,want,VERB,2,advmod,NONE,20:advmod,1,0,forward
10254,"When I get my hair done there, they use enough hairstyling products while it does not ruin your hair.",When,when,ADV,PronType=Int,1,3,get,get,VERB,2,advmod,NONE,3:advmod,1,0,forward
10258,"No matter what state I am in when I arrive, I always leave feeling better.",what,what,DET,PronType=Int,3,4,state,state,NOUN,1,det,NONE,4:det,1,0,forward
10258,"No matter what state I am in when I arrive, I always leave feeling better.",when,when,ADV,PronType=Int,8,10,arrive,arrive,VERB,2,advmod,NONE,10:advmod,1,0,forward
10262,"What a fantastic store, I love this place.",What,what,DET,PronType=Int,1,4,store,store,NOUN,3,det:predet,predet,4:det:predet,1,0,forward
10263,Not the same old stuff that all the other stores have.,that,that,PRON,PronType=Rel,6,11,have,have,VERB,5,obj,NONE,5:ref,1,0,forward
10265,"They also have the best tea I ever had, not at all like the junk you get at the grocery stores, I stock up when ever there because they are closed in the winter.",when,whenever,ADV,PronType=Rel|Typo=Yes,27,25,stock,stock,VERB,2,advmod,NONE,25:advmod;29:advmod,2,0,backward
10273,"He was prompt, knowledgable, friendly, clean and just an overall great guy who obviously cares about his business.",who,who,PRON,PronType=Rel,16,18,cares,care,VERB,2,nsubj,NONE,15:ref,1,0,forward
10274,I will reccommend his services however/whenever possible!,however,however,ADV,PronType=Rel,6,3,reccommend,recommend,VERB,3,advmod,NONE,3:advmod;9:advmod,2,0,backward
10274,I will reccommend his services however/whenever possible!,whenever,whenever,ADV,PronType=Rel,8,6,however,however,ADV,2,conj,NONE,3:advmod;6:conj;9:advmod,3,0,backward
10277,I tell them: why not just go with these guys?,why,why,ADV,PronType=Int,5,8,go,go,VERB,3,advmod,NONE,8:advmod,1,0,forward
10286,I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS.,WHEN,when,ADV,PronType=Int,11,13,ASK,ask,VERB,2,advmod,NONE,13:advmod,1,0,forward
10291,I am hiring them to come once a week now that they got my house to where they can maintain it for only an hour and a half every two weeks!,where,where,ADV,PronType=Rel,17,13,got,get,VERB,4,obl,NONE,13:obl:to;20:advmod,2,0,backward
10293,"Beats having one ""cleaning lady"" who took twice as long and did not do a very through job like the ""maids"" did!",who,who,PRON,PronType=Rel,8,9,took,take,VERB,1,nsubj,NONE,6:ref,1,0,forward
10295,Especially high end keep sake sort of clothing that you just cant find in a lot of stores.,that,that,PRON,PronType=Rel,9,14,find,find,VERB,5,obj,NONE,6:ref,1,0,forward
10298,Afterall she will only be a baby for so long I figure why not enjoy it.,why,why,ADV,PronType=Int,14,16,enjoy,enjoy,VERB,2,advmod,NONE,16:advmod,1,0,forward
10312,I also ordered the Neptune Platter which was awesome... so this place gets 5 out of 5 stars.,which,which,PRON,PronType=Rel,7,9,awesome,awesome,ADJ,2,nsubj,NONE,6:ref,1,0,forward
10319,"Cold, slimy, tasteless however is the same in all languages and foods.",however,however,ADV,_,6,9,same,same,ADJ,3,advmod,NONE,9:advmod,1,0,forward
10321,How do these places stay in business.,How,how,ADV,PronType=Int,1,5,stay,stay,VERB,4,advmod,NONE,5:advmod,1,0,forward
10355,"Got the crab rangoon which was great, tofu with cabbage which was spicy but good and shrimp satay which was also good.",which,which,PRON,PronType=Rel,5,7,great,great,ADJ,2,nsubj,NONE,4:ref,1,0,forward
10355,"Got the crab rangoon which was great, tofu with cabbage which was spicy but good and shrimp satay which was also good.",which,which,PRON,PronType=Rel,12,14,spicy,spicy,ADJ,2,nsubj,NONE,9:ref,1,0,forward
10355,"Got the crab rangoon which was great, tofu with cabbage which was spicy but good and shrimp satay which was also good.",which,which,PRON,PronType=Rel,20,23,good,good,ADJ,3,nsubj,NONE,19:ref,1,0,forward
10357,Bea was really nice and asked how the food was.,how,how,ADV,PronType=Int,7,6,asked,ask,VERB,1,ccomp,NONE,6:ccomp,1,0,backward
10360,"However, I still like this place a lot.",However,however,ADV,_,1,5,like,like,VERB,4,advmod,NONE,5:advmod,1,0,forward
10364,"It used to be fabulous, why did you guys change it??",why,why,ADV,PronType=Int,7,11,change,change,VERB,4,advmod,NONE,11:advmod,1,1,forward
10377,My skylight was making a horrible noise when the wind blew.,when,when,ADV,PronType=Int,8,11,blew,blow,VERB,3,advmod,NONE,11:advmod,1,0,forward
10379,He also inspected my entie roof to see if there was anything else that needed attention.,that,that,PRON,PronType=Rel,14,15,needed,need,VERB,1,nsubj,NONE,12:ref,1,0,forward
10381,"When the next hailstorm blows through, I will not hesitate to contact James at Team Texas Construction.",When,when,ADV,PronType=Int,1,5,blows,blow,VERB,4,advmod,NONE,5:advmod,1,0,forward
10384,To my surprise $20 deposit.... New movies not on shelf..under the counter for Telugu Speaking people only... or people who spend $30 or more groceries..,who,who,PRON,PronType=Rel,25,26,spend,spend,VERB,1,nsubj,NONE,24:ref,1,0,forward
10396,FITNESS UNLIMITED is a second home to a lot of us gym members who work out daily.,who,who,PRON,PronType=Rel,14,15,work,work,VERB,1,nsubj,NONE,11:ref,1,0,forward
10398,This is the most humble gym you will every step into.... if you dare to work on your body don't be surprised when you see how addicting going to FITNESS UNLIMITED can be!!,when,when,ADV,PronType=Int,25,27,see,see,VERB,2,advmod,NONE,27:advmod,1,0,forward
10398,This is the most humble gym you will every step into.... if you dare to work on your body don't be surprised when you see how addicting going to FITNESS UNLIMITED can be!!,how,how,ADV,PronType=Int,28,29,addicting,addicting,ADJ,1,advmod,NONE,29:advmod,1,0,forward
10411,When i say jiu-jitsu or mma i mean it!,When,when,ADV,PronType=Int,1,3,say,say,VERB,2,advmod,NONE,3:advmod,1,0,forward
10413,When you come to ncfa you will see a real instructor that teaches and trains everyday!,When,when,ADV,PronType=Int,1,3,come,come,VERB,2,advmod,NONE,3:advmod,1,0,forward
10413,When you come to ncfa you will see a real instructor that teaches and trains everyday!,that,that,PRON,PronType=Rel,12,13,teaches,teach,VERB,1,nsubj,NONE,11:ref,1,0,forward
10424,How these guys can get away with being so rude with people is mind blowing.,How,how,ADV,PronType=Int,1,5,get,get,VERB,4,advmod,NONE,5:advmod,1,0,forward
10451,But the menu had standard stuff that one would get at a Belgian Tavern.,that,that,PRON,PronType=Rel,7,10,get,get,VERB,3,obj,NONE,6:ref,1,0,forward
10458,Plus she plans a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,which,which,PRON,PronType=Rel,13,18,benefit,benefit,NOUN,5,nsubj,NONE,3:ref,1,0,forward
10462,"One guy is a little surley, but who gives a crap as long as your car's work is outstanding.",who,who,PRON,PronType=Int,9,10,gives,give,VERB,1,nsubj,NONE,10:nsubj,1,0,forward
10467,"A bit pricey, so I didn't go very often, but it was always a treat when I did.",when,when,ADV,PronType=Int,19,21,did,do,AUX,2,advmod,NONE,21:advmod,1,0,forward
10468,The prices were worth what I got.,what,what,PRON,PronType=Rel,5,4,worth,worth,ADJ,1,obj,NONE,4:obj;7:obj,2,0,backward
10472,"What I love most about this place, other than the food, is that eating here makes you feel like you're in a small town rather than Baltimore.",What,what,PRON,PronType=Rel,1,18,makes,make,VERB,17,nsubj:outer,outer,3:obj;18:nsubj:outer,2,2,forward
10478,Don't even get me started on how expensive it is to drink there.,how,how,ADV,PronType=Int,8,9,expensive,expensive,ADJ,1,advmod,NONE,9:advmod,1,0,forward
10485,"I was feeling the need for some fish so I had the salmon which was very good but the steaks looked amazing and if I am in town again, I'll definitely order a steak.",which,which,PRON,PronType=Rel,14,17,good,good,ADJ,3,nsubj,NONE,13:ref,1,0,forward
10490,"They interviewed me, gave me tests in the software I included on my resume, and placed me in a position that I kept for several years.",that,that,PRON,PronType=Rel,23,25,kept,keep,VERB,2,obj,NONE,22:ref,1,0,forward
10509,"I wish I had you as my dentist early on in my life - maybe my teeth would have been a lot better then they are now, However I am glad you are my dentist now.",However,however,ADV,_,29,32,glad,glad,ADJ,3,advmod,NONE,32:advmod,1,0,forward
10521,"I called and asked about the price for hair updo and the receptionist or owner who aswered the phone refused to tell me, or even just give me an approximate price range.",who,who,PRON,PronType=Rel,16,17,aswered,answer,VERB,1,nsubj,NONE,13:ref,1,0,forward
10523,What kind of rude service is that?,What,what,DET,PronType=Int,1,2,kind,kind,NOUN,1,det,NONE,2:det,1,0,forward
10536,Boutique stores dealing in children's clothing/gifts are often outrageously priced (who wants to pay 40 dollars for a newborn onesie?),who,who,PRON,PronType=Int,15,16,wants,want,VERB,1,nsubj,NONE,16:nsubj;18:nsubj:xsubj,2,0,forward
10549,This is an awesome date spot that the area SERIOUSLY needs.,that,that,PRON,PronType=Rel,7,11,needs,need,VERB,4,obj,NONE,6:ref,1,0,forward
10570,I was saddened to see the reviews that claimed World Hats Mart has poor service.,that,that,PRON,PronType=Rel,8,9,claimed,claim,VERB,1,nsubj,NONE,7:ref,1,0,forward
10572,The husband and wife who run this spot are lovely people.,who,who,PRON,PronType=Rel,5,6,run,run,VERB,1,nsubj,NONE,2:ref,1,0,forward
10591,"I generally like the BK over the other fast serving restaurants; however, I regreted to visit this restaurant at my town.",however,however,ADV,_,13,16,regreted,regret,VERB,3,advmod,NONE,16:advmod,1,0,forward
10596,"Don't go, or you will learn how to waste your money.",how,how,ADV,PronType=Int,9,11,waste,waste,VERB,2,advmod,NONE,11:advmod,1,1,forward
10606,Their sense of humour and calmness when dealing with the little ones amazes me every time I walk in.,when,when,ADV,PronType=Int,7,8,dealing,deal,VERB,1,advmod,NONE,8:advmod,1,0,forward
10619,They were very friendly and were able to explain me exactly what was wrong with it.,what,what,PRON,PronType=Int,12,14,wrong,wrong,ADJ,2,nsubj,NONE,14:nsubj,1,0,forward
10633,Both were excellent sales men who put my needs first.,who,who,PRON,PronType=Rel,6,7,put,put,VERB,1,nsubj,NONE,5:ref,1,0,forward
10640,"Stephanie's knowledge of the market and properties in our price range, made us feel secure in our decision to buy when we did.",when,when,ADV,PronType=Int,23,25,did,do,AUX,2,advmod,NONE,25:advmod,1,0,forward
10644,"Firstly, the other reviewer clearly has never been to Nick's, or he would know that Nick only charges $13 for a haircut which is pretty much industry standard.",which,which,PRON,PronType=Rel,27,32,standard,standard,NOUN,5,nsubj,NONE,21:ref,1,0,forward
10647,"Some of the younger kids that work there are a bit sub par, but if you wait for Nick... you'll be good.",that,that,PRON,PronType=Rel,6,7,work,work,VERB,1,nsubj,NONE,5:ref,1,0,forward
10673,"Dave is a patient and methodical teacher, who has a great ear and sensitivity for his students' passion and the direction they want their lessons to take.",who,who,PRON,PronType=Rel,9,10,has,have,VERB,1,nsubj,NONE,7:ref,1,0,forward
10676,"In just 2-3 focused lessons, I'm already now capable of picking up new songs off YouTube guitar how to videos and am even writing my own orginals with confidence!",how,how,ADV,PronType=Int,22,23,to,to,PART,1,advmod,NONE,23:advmod,1,0,forward
10680,Everything was done on a timely manner and things were cleaned and picked up every day when the crew was done.,when,when,ADV,PronType=Int,17,21,done,done,ADJ,4,advmod,NONE,21:advmod,1,0,forward
10681,We also liked the way that Ray checked on the job everyday.,that,that,PRON,PronType=Rel,6,8,checked,check,VERB,2,obl:unmarked,unmarked,5:ref,1,0,forward
10682,And when the job was done every thing was cleaned up and hauled off that same day.,when,when,ADV,PronType=Int,2,6,done,done,ADJ,4,advmod,NONE,6:advmod,1,0,forward
10686,"I FUCKING HATE THIS PLACE EVERY TIME i GO THIS HOT CHICK SHOWS UP AND i MEAN REALLY HOT BUT SHE IS LIKE REAAAALLY DUMB AND THEN THEIR IS THIS OTHER CHICK THAT IS REALY UGLY BUT SHE IS LIKE SUPER SMART SHE COULD BE A SCIENTIST, BUT THEN THEIR IS THIS STONER WHO ALWAYS COMES HERE HIGH AND HE ALWAYS BRINGS HIS FUCKING DOG WHO IS SO HIGH FROM THE SECOND HAND SMOKE I THINK HE IS TRYING TO TALK.",THAT,that,PRON,PronType=Rel,33,36,UGLY,ugly,ADJ,3,nsubj,NONE,32:ref,1,0,forward
10686,"I FUCKING HATE THIS PLACE EVERY TIME i GO THIS HOT CHICK SHOWS UP AND i MEAN REALLY HOT BUT SHE IS LIKE REAAAALLY DUMB AND THEN THEIR IS THIS OTHER CHICK THAT IS REALY UGLY BUT SHE IS LIKE SUPER SMART SHE COULD BE A SCIENTIST, BUT THEN THEIR IS THIS STONER WHO ALWAYS COMES HERE HIGH AND HE ALWAYS BRINGS HIS FUCKING DOG WHO IS SO HIGH FROM THE SECOND HAND SMOKE I THINK HE IS TRYING TO TALK.",WHO,who,PRON,PronType=Rel,55,57,COMES,come,VERB,2,nsubj,NONE,54:ref,1,0,forward
